date,city,seasons,temperature_c,rainfall_mm
2024-11-20,Temple,Autumn,8.1,0.5
2024-10-21,Vaugirard,Autumn,5.5,7.2
2024-11-06,Panthéon,Autumn,8.0,0.3
2024-08-10,Luxembourg,Summer,13.7,0.5
2024-06-23,Palais-Bourbon,Summer,24.9,9.1
2024-11-21,Vaugirard,Autumn,9.4,1.6
2024-08-17,Observatoire,Summer,24.5,0.2
2024-09-23,Temple,Autumn,12.4,0.3
2024-06-28,Hôtel-de-Ville,Summer,29.0,2.4
2024-11-18,Buttes-Montmartre,Autumn,9.5,4.7
2024-08-17,Buttes-Chaumont,Summer,21.5,0.3
2024-10-23,Entrepôt,Autumn,16.4,0.1
2024-11-15,Louvre,Autumn,13.4,8.8
2024-10-21,Ménilmontant,Autumn,18.8,7.2
2024-08-13,Panthéon,Summer,23.7,1.5
2024-09-28,Entrepôt,Autumn,11.7,1.9
2024-06-24,Buttes-Montmartre,Summer,14.3,1.6
2024-07-26,Vaugirard,Summer,17.7,3.0
2024-08-22,Buttes-Chaumont,Summer,23.5,5.3
2024-11-23,Entrepôt,Autumn,11.8,0.6
2024-08-02,Opéra,Summer,25.9,0.4
2024-10-04,Palais-Bourbon,Autumn,13.5,1.6
2024-11-16,Hôtel-de-Ville,Autumn,8.4,0.6
2024-10-01,Popincourt,Autumn,9.2,0.6
2024-08-12,Palais-Bourbon,Summer,22.6,1.2
2024-09-29,Entrepôt,Autumn,15.7,2.6
2024-11-04,Opéra,Autumn,11.5,1.5
2024-11-30,Entrepôt,Autumn,10.3,0.9
2024-10-25,Buttes-Chaumont,Autumn,4.4,0.2
2023-12-29,Observatoire,Winter,1.0,5.3
2024-08-05,Vaugirard,Summer,34.1,2.1
2024-11-17,Luxembourg,Autumn,17.6,3.3
2024-12-05,Vaugirard,Winter,7.0,2.0
2024-11-02,Buttes-Montmartre,Autumn,10.4,6.4
2024-08-04,Opéra,Summer,22.0,0.3
2024-08-17,Palais-Bourbon,Summer,22.9,3.1
2024-10-05,Hôtel-de-Ville,Autumn,15.6,0.4
2024-08-05,Luxembourg,Summer,29.4,0.4
2023-11-04,Buttes-Chaumont,Autumn,16.3,7.0
2023-09-17,Observatoire,Autumn,15.6,1.7
2024-11-20,Buttes-Chaumont,Autumn,12.3,3.6
2024-08-10,Popincourt,Summer,23.7,2.2
2024-10-27,Popincourt,Autumn,14.7,1.5
2024-06-24,Observatoire,Summer,16.6,8.2
2024-10-19,Opéra,Autumn,13.7,4.2
2024-08-04,Luxembourg,Summer,28.3,1.7
2024-08-06,Panthéon,Summer,26.6,1.3
2024-11-27,Vaugirard,Autumn,6.7,0.3
2024-11-08,Palais-Bourbon,Autumn,9.9,0.9
2024-10-27,Buttes-Montmartre,Autumn,9.3,1.2
2024-03-02,Élysée,Spring,23.4,2.7
2024-07-05,Hôtel-de-Ville,Summer,17.9,0.5
2024-11-30,Entrepôt,Autumn,4.3,2.2
2023-10-07,Ménilmontant,Autumn,13.5,6.5
2024-11-11,Buttes-Montmartre,Autumn,14.2,0.2
2024-12-01,Palais-Bourbon,Winter,7.3,7.1
2024-09-29,Reuilly,Autumn,13.0,3.0
2023-07-24,Popincourt,Summer,13.2,0.2
2023-06-23,Buttes-Chaumont,Summer,32.5,1.9
2024-08-10,Buttes-Montmartre,Summer,23.6,1.8
2024-10-13,Luxembourg,Autumn,15.8,1.3
2024-08-31,Vaugirard,Summer,20.9,0.6
2024-12-04,Temple,Winter,4.7,1.5
2024-12-02,Ménilmontant,Winter,4.7,1.5
2024-08-04,Popincourt,Summer,28.8,1.9
2024-05-01,Panthéon,Spring,12.9,0.6
2024-09-26,Popincourt,Autumn,12.4,2.6
2023-10-08,Buttes-Montmartre,Autumn,14.7,2.8
2024-11-25,Vaugirard,Autumn,8.1,1.5
2024-11-23,Entrepôt,Autumn,14.7,6.2
2023-09-16,Popincourt,Autumn,15.3,0.4
2024-09-09,Élysée,Autumn,14.7,6.6
2024-08-12,Batignolles-Monceau,Summer,21.2,6.1
2024-10-13,Batignolles-Monceau,Autumn,17.7,5.3
2024-11-22,Entrepôt,Autumn,16.3,1.0
2023-07-06,Hôtel-de-Ville,Summer,17.9,1.8
2024-10-07,Batignolles-Monceau,Autumn,14.9,0.7
2024-02-24,Élysée,Winter,10.6,0.1
2024-08-09,Vaugirard,Summer,25.4,0.6
2024-11-15,Buttes-Montmartre,Autumn,9.6,10.6
2024-08-24,Reuilly,Summer,19.5,1.1
2023-09-30,Batignolles-Monceau,Autumn,8.8,9.8
2023-09-16,Popincourt,Autumn,7.6,5.6
2024-11-02,Reuilly,Autumn,16.3,0.4
2024-12-04,Buttes-Montmartre,Winter,2.9,0.1
2024-09-30,Temple,Autumn,20.1,10.1
2024-08-19,Panthéon,Summer,24.1,1.7
2024-10-23,Batignolles-Monceau,Autumn,5.8,3.0
2024-10-20,Popincourt,Autumn,9.5,3.2
2024-08-04,Buttes-Montmartre,Summer,23.0,1.8
2024-07-31,Popincourt,Summer,24.8,1.5
2024-11-30,Temple,Autumn,13.5,3.1
2024-10-27,Reuilly,Autumn,13.4,0.6
2024-10-03,Hôtel-de-Ville,Autumn,9.1,7.4
2024-08-12,Panthéon,Summer,23.9,4.1
2024-01-02,Opéra,Winter,1.0,0.1
2024-08-04,Buttes-Montmartre,Summer,21.0,0.6
2024-06-25,Popincourt,Summer,30.1,2.4
2024-11-11,Buttes-Chaumont,Autumn,10.0,5.2
2024-01-25,Palais-Bourbon,Winter,7.4,1.2
2024-10-31,Palais-Bourbon,Autumn,9.5,4.5
2023-10-21,Vaugirard,Autumn,7.8,3.2
2024-11-03,Opéra,Autumn,13.0,0.0
2023-10-21,Luxembourg,Autumn,10.9,7.1
2024-09-29,Luxembourg,Autumn,14.8,0.2
2024-08-07,Vaugirard,Summer,32.6,4.4
2024-11-24,Buttes-Montmartre,Autumn,15.4,1.7
2024-06-04,Buttes-Montmartre,Summer,23.8,7.3
2024-11-30,Popincourt,Autumn,13.4,0.6
2024-07-17,Palais-Bourbon,Summer,23.4,0.1
2024-11-23,Observatoire,Autumn,11.4,2.6
2024-10-18,Buttes-Montmartre,Autumn,4.0,4.9
2024-11-23,Entrepôt,Autumn,11.6,3.8
2024-10-24,Vaugirard,Autumn,3.9,4.4
2024-10-26,Opéra,Autumn,12.6,1.4
2024-08-30,Observatoire,Summer,26.2,1.3
2024-06-14,Batignolles-Monceau,Summer,28.1,2.5
2024-10-31,Temple,Autumn,8.9,9.5
2024-08-23,Panthéon,Summer,17.2,1.2
2023-09-30,Observatoire,Autumn,14.5,3.5
2024-05-05,Élysée,Spring,14.1,4.2
2024-05-02,Buttes-Chaumont,Spring,14.9,4.2
2024-10-11,Élysée,Autumn,8.6,0.7
2024-10-25,Louvre,Autumn,18.8,0.9
2024-04-20,Ménilmontant,Spring,24.3,0.3
2024-05-27,Temple,Spring,11.3,12.0
2023-08-12,Buttes-Montmartre,Summer,27.1,3.7
2024-06-15,Hôtel-de-Ville,Summer,21.5,1.8
2024-11-01,Popincourt,Autumn,9.7,0.5
2024-11-11,Observatoire,Autumn,7.2,8.3
2024-11-16,Bourse,Autumn,7.0,0.9
2024-11-17,Buttes-Montmartre,Autumn,17.0,4.1
2024-08-11,Élysée,Summer,22.2,0.5
2024-11-16,Ménilmontant,Autumn,8.9,10.0
2024-09-29,Popincourt,Autumn,13.3,1.2
2024-11-21,Buttes-Montmartre,Autumn,8.0,0.0
2024-11-17,Ménilmontant,Autumn,4.3,0.1
2024-08-29,Entrepôt,Summer,23.3,2.1
2024-03-29,Élysée,Spring,23.2,3.1
2024-11-04,Popincourt,Autumn,11.4,12.1
2024-07-25,Buttes-Montmartre,Summer,25.1,6.4
2024-06-17,Vaugirard,Summer,18.9,2.3
2024-02-13,Hôtel-de-Ville,Winter,2.7,12.0
2023-06-01,Panthéon,Summer,18.5,2.4
2024-08-16,Batignolles-Monceau,Summer,25.5,1.9
2024-04-08,Buttes-Montmartre,Spring,17.4,5.2
2024-08-02,Reuilly,Summer,24.8,0.2
2024-08-12,Batignolles-Monceau,Summer,20.7,1.4
2023-06-06,Batignolles-Monceau,Summer,27.2,3.8
2024-06-23,Ménilmontant,Summer,30.6,0.3
2024-06-16,Batignolles-Monceau,Summer,25.9,2.3
2024-09-01,Passy,Autumn,10.5,15.2
2024-09-27,Batignolles-Monceau,Autumn,6.8,1.4
2024-08-07,Buttes-Montmartre,Summer,33.2,0.1
2023-07-25,Gobelins,Summer,22.6,0.8
2023-10-23,Batignolles-Monceau,Autumn,15.7,0.5
2023-10-31,Buttes-Montmartre,Autumn,8.3,0.5
2024-12-07,Vaugirard,Winter,2.9,7.7
2024-10-19,Gobelins,Autumn,7.6,2.1
2024-10-30,Gobelins,Autumn,14.8,4.4
2024-11-16,Gobelins,Autumn,13.5,4.6
2024-10-22,Gobelins,Autumn,13.3,0.0
2024-10-22,Buttes-Montmartre,Autumn,14.5,5.1
2024-08-19,Ménilmontant,Summer,25.3,0.5
2024-10-23,Palais-Bourbon,Autumn,11.6,6.1
2024-12-01,Vaugirard,Winter,6.4,0.6
2023-07-10,Popincourt,Summer,27.0,0.2
2024-11-09,Gobelins,Autumn,9.4,2.3
2024-08-10,Popincourt,Summer,16.9,2.2
2023-06-15,Gobelins,Summer,18.4,2.7
2024-07-26,Hôtel-de-Ville,Summer,30.4,1.5
2024-11-29,Vaugirard,Autumn,6.2,4.2
2024-07-11,Temple,Summer,36.3,2.0
2024-06-09,Popincourt,Summer,30.7,3.3
2024-11-28,Temple,Autumn,18.9,0.6
2024-08-08,Ménilmontant,Summer,17.2,0.1
2023-10-14,Buttes-Chaumont,Autumn,9.0,5.7
2024-05-05,Opéra,Spring,20.0,1.6
2024-05-12,Entrepôt,Spring,19.3,0.7
2024-11-19,Buttes-Montmartre,Autumn,9.7,1.7
2024-11-28,Observatoire,Autumn,10.2,3.1
2024-07-12,Buttes-Chaumont,Summer,32.9,0.7
2023-08-17,Buttes-Montmartre,Summer,23.7,0.2
2024-01-01,Gobelins,Winter,2.7,0.8
2024-07-17,Luxembourg,Summer,27.7,1.0
2023-09-17,Batignolles-Monceau,Autumn,13.0,5.5
2023-10-20,Passy,Autumn,21.2,5.5
2024-04-30,Passy,Spring,17.5,0.7
2024-10-10,Bourse,Autumn,7.4,3.9
2024-10-18,Buttes-Montmartre,Autumn,10.7,0.2
2024-11-17,Popincourt,Autumn,11.3,2.2
2023-12-26,Ménilmontant,Winter,7.9,4.8
2023-09-11,Passy,Autumn,12.2,1.3
2024-11-07,Popincourt,Autumn,15.2,2.0
2024-11-17,Gobelins,Autumn,8.5,3.1
2023-10-30,Buttes-Chaumont,Autumn,19.4,0.5
2024-08-09,Vaugirard,Summer,27.7,3.2
2024-09-21,Passy,Autumn,16.5,2.0
2024-07-14,Popincourt,Summer,30.2,1.7
2023-10-22,Ménilmontant,Autumn,16.5,0.5
2024-04-07,Entrepôt,Spring,19.2,0.6
2024-08-09,Buttes-Chaumont,Summer,27.4,1.8
2024-08-25,Entrepôt,Summer,25.9,8.6
2024-05-28,Batignolles-Monceau,Spring,19.0,3.1
2024-10-27,Ménilmontant,Autumn,8.3,4.8
2024-12-01,Buttes-Chaumont,Winter,2.0,6.0
2024-11-05,Batignolles-Monceau,Autumn,5.1,6.6
2024-07-12,Passy,Summer,21.2,1.4
2024-11-24,Popincourt,Autumn,18.2,4.9
2024-12-01,Palais-Bourbon,Winter,2.8,0.1
2024-12-03,Louvre,Winter,11.9,3.9
2024-09-29,Buttes-Montmartre,Autumn,10.8,2.7
2024-08-06,Observatoire,Summer,20.6,4.2
2024-11-04,Popincourt,Autumn,8.6,4.2
2024-10-16,Palais-Bourbon,Autumn,3.9,1.6
2023-06-06,Buttes-Montmartre,Summer,32.3,1.6
2024-06-21,Batignolles-Monceau,Summer,26.9,1.5
2024-10-23,Entrepôt,Autumn,18.0,0.1
2024-07-27,Bourse,Summer,15.7,0.3
2024-11-30,Temple,Autumn,10.8,0.4
2024-11-25,Observatoire,Autumn,16.9,4.3
2024-11-27,Buttes-Montmartre,Autumn,12.4,8.7
2023-07-16,Opéra,Summer,28.8,1.1
2023-10-15,Buttes-Chaumont,Autumn,9.0,19.2
2024-12-01,Buttes-Montmartre,Winter,8.2,6.4
2024-11-24,Entrepôt,Autumn,10.3,1.5
2024-06-23,Vaugirard,Summer,26.3,1.1
2024-08-21,Vaugirard,Summer,26.9,2.0
2024-08-24,Vaugirard,Summer,23.6,0.8
2024-10-25,Popincourt,Autumn,11.9,6.9
2024-10-04,Batignolles-Monceau,Autumn,14.9,9.4
2024-10-30,Palais-Bourbon,Autumn,5.6,0.3
2024-12-01,Gobelins,Winter,7.0,0.1
2024-11-02,Bourse,Autumn,4.1,2.3
2024-10-06,Entrepôt,Autumn,7.8,0.8
2024-12-02,Ménilmontant,Winter,-0.6,6.5
2023-06-24,Ménilmontant,Summer,25.5,7.1
2024-12-03,Élysée,Winter,3.3,13.5
2023-08-12,Ménilmontant,Summer,26.4,2.5
2024-10-18,Vaugirard,Autumn,13.7,4.2
2024-09-26,Vaugirard,Autumn,8.6,1.3
2024-11-17,Passy,Autumn,13.4,0.4
2024-12-05,Gobelins,Winter,3.4,0.2
2024-11-10,Popincourt,Autumn,17.4,0.7
2024-08-03,Buttes-Montmartre,Summer,25.8,0.1
2024-10-18,Opéra,Autumn,8.0,0.5
2024-11-24,Opéra,Autumn,6.7,3.0
2024-10-19,Popincourt,Autumn,7.8,3.9
2024-10-26,Buttes-Montmartre,Autumn,8.7,6.1
2024-05-07,Vaugirard,Spring,19.6,8.7
2024-10-17,Batignolles-Monceau,Autumn,5.7,0.0
2024-10-11,Opéra,Autumn,12.9,3.4
2024-11-20,Palais-Bourbon,Autumn,8.3,0.6
2024-10-25,Vaugirard,Autumn,25.9,0.1
2023-06-30,Buttes-Montmartre,Summer,28.7,3.8
2024-09-29,Buttes-Montmartre,Autumn,9.4,4.7
2024-04-14,Buttes-Montmartre,Spring,15.1,6.2
2024-07-06,Vaugirard,Summer,27.7,2.1
2024-10-20,Reuilly,Autumn,7.3,12.7
2023-12-31,Buttes-Chaumont,Winter,3.1,2.4
2024-11-10,Ménilmontant,Autumn,13.3,1.2
2024-11-30,Buttes-Montmartre,Autumn,16.5,5.0
2024-01-03,Observatoire,Winter,2.8,2.9
2024-08-14,Observatoire,Summer,23.9,3.6
2024-08-10,Buttes-Chaumont,Summer,20.9,0.6
2024-08-12,Vaugirard,Summer,28.4,0.2
2024-11-24,Palais-Bourbon,Autumn,11.3,2.2
2024-11-03,Buttes-Montmartre,Autumn,10.9,2.9
2024-11-23,Buttes-Montmartre,Autumn,13.8,1.8
2024-11-01,Luxembourg,Autumn,15.2,0.6
2024-11-15,Passy,Autumn,7.2,5.3
2024-09-27,Popincourt,Autumn,4.8,0.5
2024-02-08,Passy,Winter,4.9,2.7
2024-08-11,Temple,Summer,30.7,1.0
2024-08-01,Passy,Summer,19.0,5.8
2024-08-08,Entrepôt,Summer,20.2,0.1
2024-10-18,Bourse,Autumn,8.9,0.5
2024-11-03,Panthéon,Autumn,14.9,0.8
2024-11-01,Bourse,Autumn,14.4,0.4
2024-08-09,Buttes-Montmartre,Summer,26.6,4.6
2024-09-12,Popincourt,Autumn,17.6,2.5
2024-10-22,Opéra,Autumn,10.1,11.1
2024-11-03,Opéra,Autumn,10.0,2.3
2024-10-11,Buttes-Chaumont,Autumn,9.7,5.0
2024-05-17,Popincourt,Spring,21.7,2.5
2024-05-12,Buttes-Montmartre,Spring,8.8,1.0
2023-10-16,Temple,Autumn,4.7,2.8
2024-08-22,Buttes-Montmartre,Summer,23.2,0.4
2023-08-01,Hôtel-de-Ville,Summer,33.6,2.7
2024-10-02,Buttes-Montmartre,Autumn,11.3,3.1
2024-01-07,Panthéon,Winter,0.5,6.2
2024-11-30,Vaugirard,Autumn,12.5,13.9
2024-08-08,Buttes-Chaumont,Summer,26.9,0.3
2024-10-30,Popincourt,Autumn,24.1,5.4
2024-12-02,Temple,Winter,10.1,4.7
2024-05-20,Ménilmontant,Spring,15.5,1.1
2023-06-29,Ménilmontant,Summer,28.1,2.8
2024-07-02,Buttes-Montmartre,Summer,26.0,1.9
2024-10-30,Panthéon,Autumn,3.4,1.6
2024-11-22,Vaugirard,Autumn,15.6,3.8
2024-11-02,Buttes-Montmartre,Autumn,7.4,11.0
2024-08-16,Bourse,Summer,23.8,2.1
2024-11-25,Buttes-Montmartre,Autumn,6.2,1.7
2024-11-23,Vaugirard,Autumn,15.3,9.9
2024-11-18,Batignolles-Monceau,Autumn,8.9,1.2
2024-10-07,Louvre,Autumn,8.7,7.9
2024-08-12,Gobelins,Summer,22.2,2.3
2024-12-02,Buttes-Montmartre,Winter,4.7,2.4
2023-06-16,Batignolles-Monceau,Summer,24.4,3.0
2024-10-25,Vaugirard,Autumn,8.0,1.4
2024-10-31,Popincourt,Autumn,16.8,3.4
2024-05-29,Popincourt,Spring,14.9,1.0
2024-10-01,Passy,Autumn,11.7,1.5
2024-09-03,Ménilmontant,Autumn,19.0,0.2
2024-10-20,Opéra,Autumn,16.0,1.2
2024-06-20,Ménilmontant,Summer,25.7,0.3
2024-10-02,Buttes-Chaumont,Autumn,8.4,6.1
2024-10-06,Passy,Autumn,10.2,2.8
2024-05-09,Buttes-Montmartre,Spring,6.8,0.3
2024-07-13,Reuilly,Summer,24.6,0.8
2024-09-01,Temple,Autumn,14.3,3.6
2023-10-18,Élysée,Autumn,12.5,2.6
2024-11-24,Buttes-Montmartre,Autumn,11.2,4.4
2024-11-01,Reuilly,Autumn,9.5,3.4
2023-06-25,Batignolles-Monceau,Summer,23.9,0.2
2024-08-11,Observatoire,Summer,32.6,0.5
2024-12-07,Louvre,Winter,5.8,0.6
2024-08-31,Gobelins,Summer,23.8,0.6
2023-11-20,Reuilly,Autumn,14.0,4.9
2024-11-05,Temple,Autumn,9.5,3.0
2024-11-19,Temple,Autumn,14.7,0.7
2024-10-30,Vaugirard,Autumn,3.5,4.2
2024-06-30,Palais-Bourbon,Summer,29.1,2.2
2024-06-02,Élysée,Summer,17.4,0.2
2024-10-19,Buttes-Chaumont,Autumn,14.5,3.4
2024-11-04,Louvre,Autumn,13.7,1.9
2024-10-05,Buttes-Chaumont,Autumn,7.7,0.4
2024-11-22,Bourse,Autumn,10.0,1.8
2024-08-11,Passy,Summer,16.4,0.5
2024-08-08,Ménilmontant,Summer,17.6,2.5
2024-10-16,Temple,Autumn,12.7,0.1
2024-11-12,Buttes-Montmartre,Autumn,11.2,0.1
2024-11-18,Vaugirard,Autumn,11.3,6.2
2024-10-24,Palais-Bourbon,Autumn,13.7,1.0
2024-12-05,Élysée,Winter,-0.1,0.0
2024-10-01,Élysée,Autumn,5.5,2.0
2024-11-17,Vaugirard,Autumn,9.1,7.2
2024-09-16,Vaugirard,Autumn,16.5,0.4
2024-12-02,Bourse,Winter,0.1,1.9
2024-10-30,Batignolles-Monceau,Autumn,12.1,1.5
2023-09-23,Ménilmontant,Autumn,16.0,2.3
2024-06-22,Popincourt,Summer,25.2,1.8
2024-11-17,Entrepôt,Autumn,5.3,2.4
2024-10-26,Buttes-Montmartre,Autumn,13.6,5.3
2024-11-26,Buttes-Montmartre,Autumn,18.7,5.5
2024-11-10,Élysée,Autumn,7.7,0.6
2024-11-23,Ménilmontant,Autumn,15.4,0.2
2024-05-31,Temple,Spring,19.6,1.7
2023-12-04,Élysée,Winter,4.6,2.2
2024-10-07,Passy,Autumn,20.4,1.2
2024-03-29,Passy,Spring,13.7,5.8
2024-10-14,Popincourt,Autumn,12.9,3.4
2024-11-23,Observatoire,Autumn,4.1,4.6
2024-08-08,Vaugirard,Summer,29.9,1.9
2023-08-28,Passy,Summer,32.5,0.0
2024-08-18,Panthéon,Summer,14.5,0.6
2024-11-17,Ménilmontant,Autumn,15.7,1.7
2024-08-10,Buttes-Chaumont,Summer,27.6,0.2
2024-04-03,Popincourt,Spring,14.4,3.6
2024-11-21,Vaugirard,Autumn,6.7,0.4
2024-08-10,Panthéon,Summer,26.1,1.1
2024-11-02,Entrepôt,Autumn,6.5,6.8
2024-11-17,Popincourt,Autumn,7.9,0.0
2024-08-08,Hôtel-de-Ville,Summer,26.4,1.0
2023-07-29,Entrepôt,Summer,25.5,5.1
2024-12-03,Buttes-Montmartre,Winter,5.4,8.3
2024-11-21,Palais-Bourbon,Autumn,12.3,0.5
2023-10-28,Popincourt,Autumn,17.7,0.4
2024-01-03,Buttes-Chaumont,Winter,6.1,11.0
2024-11-03,Bourse,Autumn,14.5,1.7
2024-12-01,Ménilmontant,Winter,3.4,1.0
2024-10-16,Passy,Autumn,10.3,3.6
2024-08-05,Popincourt,Summer,20.9,1.6
2024-05-22,Popincourt,Spring,13.7,23.2
2023-10-30,Opéra,Autumn,11.9,3.8
2024-12-08,Bourse,Winter,2.0,1.0
2024-10-01,Passy,Autumn,16.5,0.6
2024-12-05,Luxembourg,Winter,4.6,8.3
2024-11-20,Entrepôt,Autumn,13.6,4.7
2024-06-15,Reuilly,Summer,22.7,4.2
2024-06-29,Buttes-Montmartre,Summer,23.1,1.5
2024-09-20,Vaugirard,Autumn,17.5,2.3
2024-10-14,Reuilly,Autumn,7.0,0.3
2024-08-26,Temple,Summer,25.3,0.1
2023-11-01,Vaugirard,Autumn,3.4,2.2
2024-11-17,Popincourt,Autumn,15.5,1.5
2024-08-09,Vaugirard,Summer,26.1,3.6
2024-08-28,Batignolles-Monceau,Summer,22.3,0.7
2024-05-18,Buttes-Chaumont,Spring,10.1,0.0
2024-12-05,Observatoire,Winter,-1.0,5.5
2023-07-23,Vaugirard,Summer,20.2,2.0
2024-11-21,Observatoire,Autumn,11.7,6.4
2024-10-21,Opéra,Autumn,9.8,2.0
2024-08-04,Reuilly,Summer,16.9,2.4
2024-11-17,Buttes-Montmartre,Autumn,4.2,7.9
2024-11-15,Buttes-Montmartre,Autumn,7.1,2.8
2024-01-21,Entrepôt,Winter,4.4,3.9
2024-10-28,Louvre,Autumn,16.4,0.3
2024-10-13,Hôtel-de-Ville,Autumn,17.6,7.4
2024-10-28,Louvre,Autumn,13.8,0.1
2024-11-25,Popincourt,Autumn,17.3,3.8
2024-10-20,Buttes-Montmartre,Autumn,14.1,3.3
2023-06-19,Entrepôt,Summer,31.1,0.2
2024-11-23,Bourse,Autumn,10.4,1.8
2024-06-28,Batignolles-Monceau,Summer,21.4,2.4
2024-05-11,Reuilly,Spring,15.0,0.2
2024-11-07,Luxembourg,Autumn,10.0,2.0
2024-05-31,Batignolles-Monceau,Spring,14.8,0.3
2023-10-07,Observatoire,Autumn,13.7,1.5
2024-03-09,Opéra,Spring,22.2,4.4
2024-10-31,Buttes-Montmartre,Autumn,13.6,0.7
2024-10-31,Reuilly,Autumn,14.6,0.2
2024-11-26,Louvre,Autumn,10.5,1.3
2024-11-04,Buttes-Montmartre,Autumn,14.8,3.8
2024-11-29,Ménilmontant,Autumn,7.3,3.2
2024-09-27,Popincourt,Autumn,9.5,1.6
2023-10-07,Popincourt,Autumn,11.2,2.0
2023-06-25,Buttes-Montmartre,Summer,26.8,0.3
2024-06-23,Entrepôt,Summer,14.8,0.3
2024-09-30,Vaugirard,Autumn,16.9,1.7
2023-09-29,Vaugirard,Autumn,10.1,1.7
2024-09-01,Vaugirard,Autumn,17.1,6.9
2024-10-05,Panthéon,Autumn,15.9,0.1
2023-07-16,Louvre,Summer,21.1,1.1
2024-09-06,Ménilmontant,Autumn,19.8,0.1
2024-08-26,Ménilmontant,Summer,28.2,2.7
2024-06-29,Batignolles-Monceau,Summer,26.0,0.4
2024-09-28,Entrepôt,Autumn,13.3,6.4
2024-10-16,Temple,Autumn,11.3,0.4
2024-09-27,Bourse,Autumn,9.6,0.2
2024-07-24,Popincourt,Summer,24.3,3.1
2024-08-11,Batignolles-Monceau,Summer,27.3,3.2
2024-07-08,Luxembourg,Summer,19.5,2.6
2024-08-26,Opéra,Summer,28.4,1.0
2024-12-06,Buttes-Montmartre,Winter,3.7,0.5
2024-08-27,Vaugirard,Summer,25.9,2.3
2024-12-07,Hôtel-de-Ville,Winter,2.8,8.5
2024-10-18,Temple,Autumn,10.9,2.7
2024-12-01,Luxembourg,Winter,6.6,18.2
2024-11-17,Popincourt,Autumn,15.1,2.8
2024-12-08,Hôtel-de-Ville,Winter,0.3,0.1
2024-11-24,Buttes-Montmartre,Autumn,6.5,1.7
2024-11-26,Popincourt,Autumn,5.7,0.0
2024-11-23,Passy,Autumn,18.1,0.9
2024-10-23,Batignolles-Monceau,Autumn,20.0,5.7
2023-11-09,Bourse,Autumn,12.7,1.8
2024-04-29,Buttes-Chaumont,Spring,16.0,3.5
2024-09-29,Entrepôt,Autumn,9.5,2.4
2024-12-01,Opéra,Winter,4.1,5.7
2023-09-25,Buttes-Montmartre,Autumn,13.6,3.4
2024-10-07,Ménilmontant,Autumn,15.1,2.8
2024-09-15,Entrepôt,Autumn,12.2,2.4
2024-08-05,Buttes-Chaumont,Summer,11.8,0.8
2024-08-14,Palais-Bourbon,Summer,31.0,3.6
2024-11-24,Vaugirard,Autumn,11.6,1.2
2024-10-09,Reuilly,Autumn,12.8,10.6
2023-11-12,Observatoire,Autumn,11.1,1.1
2024-06-30,Reuilly,Summer,19.5,0.3
2024-11-27,Opéra,Autumn,10.5,3.2
2024-08-12,Vaugirard,Summer,23.5,8.3
2024-04-01,Entrepôt,Spring,4.8,1.8
2024-05-24,Batignolles-Monceau,Spring,13.3,0.1
2024-07-30,Buttes-Montmartre,Summer,20.4,0.8
2024-11-03,Ménilmontant,Autumn,6.7,0.7
2024-10-14,Luxembourg,Autumn,4.0,1.0
2024-10-03,Batignolles-Monceau,Autumn,8.7,2.9
2024-04-21,Buttes-Montmartre,Spring,13.1,2.3
2023-08-12,Ménilmontant,Summer,23.5,2.0
2024-11-10,Bourse,Autumn,6.5,3.2
2024-09-22,Palais-Bourbon,Autumn,6.2,3.6
2024-10-19,Buttes-Montmartre,Autumn,11.0,2.5
2024-11-05,Opéra,Autumn,10.6,6.2
2023-07-19,Ménilmontant,Summer,23.9,2.1
2024-11-15,Observatoire,Autumn,9.3,2.5
2024-11-24,Temple,Autumn,12.7,0.4
2024-10-24,Reuilly,Autumn,17.3,1.4
2024-10-29,Palais-Bourbon,Autumn,12.3,0.7
2024-07-31,Temple,Summer,27.2,0.9
2024-11-22,Entrepôt,Autumn,8.0,3.3
2024-07-31,Hôtel-de-Ville,Summer,18.5,3.1
2024-09-29,Opéra,Autumn,5.2,1.8
2024-10-31,Passy,Autumn,13.3,1.6
2024-07-15,Élysée,Summer,25.4,2.3
2023-08-27,Opéra,Summer,19.6,1.9
2023-07-29,Temple,Summer,31.2,1.8
2024-06-01,Vaugirard,Summer,21.3,2.7
2024-12-01,Batignolles-Monceau,Winter,7.8,3.4
2024-08-23,Popincourt,Summer,23.4,0.7
2024-08-17,Observatoire,Summer,24.5,4.8
2024-11-17,Bourse,Autumn,11.6,1.4
2024-10-25,Panthéon,Autumn,19.4,3.4
2024-10-25,Ménilmontant,Autumn,9.3,1.2
2024-10-04,Panthéon,Autumn,7.3,1.4
2024-08-04,Popincourt,Summer,21.1,4.2
2024-08-11,Buttes-Montmartre,Summer,13.6,2.6
2024-12-01,Vaugirard,Winter,6.4,16.9
2024-03-30,Louvre,Spring,5.7,4.2
2023-11-25,Ménilmontant,Autumn,19.0,0.9
2024-07-24,Palais-Bourbon,Summer,21.6,1.9
2024-11-24,Temple,Autumn,10.3,0.9
2024-12-04,Temple,Winter,7.3,12.5
2024-07-05,Temple,Summer,24.7,1.8
2024-11-22,Temple,Autumn,8.0,6.2
2024-08-11,Buttes-Montmartre,Summer,25.0,0.3
2023-07-11,Ménilmontant,Summer,16.6,1.2
2024-11-24,Popincourt,Autumn,10.5,1.0
