event_id,event_name,neighbourhood,start_date,end_date
8418,Salon,Buttes-Montmartre,2023-03-10,2023-03-11
8419,Concert,Buttes-Montmartre,2023-03-28,2023-03-30
8420,Salon,Louvre,2023-11-25,2023-11-28
8421,Salon,Bourse,2023-04-07,2023-04-11
8422,Salon,Passy,2023-09-11,2023-09-14
8423,Concert,Vaugirard,2023-10-20,2023-10-23
8424,Conférence,Reuilly,2023-12-19,2023-12-23
8425,Salon,Hôtel-de-Ville,2023-01-02,2023-01-05
8426,Festival,Vaugirard,2023-10-25,2023-10-26
8427,Festival,Panthéon,2023-07-15,2023-07-18
8428,Salon,Hôtel-de-Ville,2023-12-16,2023-12-19
8429,Salon,Gobelins,2023-05-18,2023-05-20
8430,Salon,Luxembourg,2023-01-31,2023-02-04
8431,Festival,Buttes-Chaumont,2023-07-26,2023-07-30
8432,Compétition Sportive,Hôtel-de-Ville,2023-01-06,2023-01-08
8433,Conférence,Temple,2023-03-06,2023-03-07
8434,Compétition Sportive,Gobelins,2023-09-06,2023-09-08
8435,Festival,Gobelins,2023-07-21,2023-07-22
8436,Festival,Passy,2023-03-22,2023-03-25
8437,Concert,Luxembourg,2023-12-02,2023-12-05
8438,Compétition Sportive,Entrepôt,2023-12-02,2023-12-03
8439,Salon,Batignolles-Monceau,2023-12-21,2023-12-24
8440,Salon,Luxembourg,2023-02-28,2023-03-01
8441,Festival,Popincourt,2023-08-08,2023-08-10
8442,Concert,Palais-Bourbon,2023-08-31,2023-09-02
8443,Compétition Sportive,Hôtel-de-Ville,2023-05-21,2023-05-24
8444,Concert,Temple,2023-09-19,2023-09-23
8445,Conférence,Passy,2023-07-06,2023-07-08
8446,Concert,Batignolles-Monceau,2023-08-19,2023-08-23
8447,Conférence,Palais-Bourbon,2023-03-31,2023-04-04
8448,Compétition Sportive,Popincourt,2023-12-30,2023-12-31
8449,Salon,Batignolles-Monceau,2023-09-03,2023-09-05
8450,Conférence,Gobelins,2023-11-18,2023-11-21
8451,Salon,Palais-Bourbon,2023-12-08,2023-12-11
8452,Concert,Popincourt,2023-02-11,2023-02-12
8453,Concert,Temple,2023-05-25,2023-05-29
8454,Compétition Sportive,Palais-Bourbon,2023-01-23,2023-01-27
8455,Salon,Luxembourg,2023-05-23,2023-05-25
8456,Compétition Sportive,Opéra,2023-02-25,2023-02-27
8457,Conférence,Batignolles-Monceau,2023-08-10,2023-08-11
8458,Concert,Passy,2023-03-06,2023-03-07
8459,Concert,Vaugirard,2023-12-27,2023-12-28
8460,Concert,Passy,2023-12-02,2023-12-05
8461,Concert,Passy,2023-08-05,2023-08-09
8462,Concert,Observatoire,2023-04-22,2023-04-25
8463,Conférence,Luxembourg,2023-09-07,2023-09-08
8464,Conférence,Opéra,2023-03-28,2023-03-30
8465,Compétition Sportive,Palais-Bourbon,2023-10-17,2023-10-18
8466,Festival,Palais-Bourbon,2023-12-23,2023-12-27
8467,Concert,Gobelins,2023-04-22,2023-04-23
8468,Concert,Popincourt,2023-08-29,2023-08-30
8469,Festival,Gobelins,2023-09-25,2023-09-26
8470,Compétition Sportive,Hôtel-de-Ville,2023-03-28,2023-03-31
8471,Conférence,Opéra,2023-03-13,2023-03-16
8472,Concert,Palais-Bourbon,2023-08-15,2023-08-17
8473,Compétition Sportive,Batignolles-Monceau,2023-05-08,2023-05-11
8474,Festival,Batignolles-Monceau,2023-03-21,2023-03-25
8475,Conférence,Élysée,2023-03-25,2023-03-26
8476,Conférence,Luxembourg,2023-01-28,2023-01-29
8477,Compétition Sportive,Temple,2023-11-02,2023-11-03
8478,Salon,Hôtel-de-Ville,2023-05-18,2023-05-20
8479,Salon,Bourse,2023-12-17,2023-12-20
8480,Salon,Popincourt,2023-01-11,2023-01-12
8481,Festival,Buttes-Chaumont,2023-06-24,2023-06-25
8482,Salon,Buttes-Montmartre,2023-05-16,2023-05-17
8483,Compétition Sportive,Hôtel-de-Ville,2023-01-31,2023-02-02
8484,Conférence,Élysée,2023-12-23,2023-12-27
8485,Compétition Sportive,Opéra,2023-06-14,2023-06-17
8486,Compétition Sportive,Batignolles-Monceau,2023-06-10,2023-06-12
8487,Concert,Vaugirard,2023-05-17,2023-05-20
8488,Festival,Passy,2023-06-23,2023-06-27
8489,Conférence,Palais-Bourbon,2023-09-26,2023-09-27
8490,Concert,Panthéon,2023-09-01,2023-09-05
8491,Festival,Palais-Bourbon,2023-02-21,2023-02-23
8492,Conférence,Panthéon,2023-07-08,2023-07-12
8493,Concert,Élysée,2023-01-10,2023-01-12
8494,Salon,Temple,2023-06-19,2023-06-21
8495,Compétition Sportive,Buttes-Montmartre,2023-06-14,2023-06-17
8496,Salon,Entrepôt,2023-01-15,2023-01-19
8497,Conférence,Reuilly,2023-12-28,2023-12-30
8498,Concert,Buttes-Chaumont,2023-06-05,2023-06-09
8499,Concert,Louvre,2023-06-14,2023-06-16
8500,Concert,Louvre,2023-07-12,2023-07-13
8501,Compétition Sportive,Vaugirard,2023-11-11,2023-11-15
8502,Concert,Hôtel-de-Ville,2023-02-25,2023-02-27
8503,Festival,Batignolles-Monceau,2023-10-13,2023-10-14
8504,Festival,Temple,2023-09-01,2023-09-05
8505,Festival,Reuilly,2023-03-05,2023-03-06
8506,Salon,Bourse,2023-11-19,2023-11-21
8507,Conférence,Reuilly,2023-10-03,2023-10-04
8508,Salon,Buttes-Montmartre,2023-09-03,2023-09-06
8509,Salon,Buttes-Chaumont,2023-04-09,2023-04-12
8510,Compétition Sportive,Louvre,2023-10-10,2023-10-13
8511,Salon,Panthéon,2023-05-20,2023-05-24
8512,Compétition Sportive,Louvre,2023-04-19,2023-04-23
8513,Festival,Buttes-Chaumont,2023-08-31,2023-09-01
8514,Festival,Palais-Bourbon,2023-02-10,2023-02-14
8515,Salon,Gobelins,2023-07-27,2023-07-31
8516,Salon,Buttes-Montmartre,2023-08-12,2023-08-15
8517,Festival,Bourse,2023-02-20,2023-02-24
8518,Concert,Hôtel-de-Ville,2023-12-19,2023-12-22
8519,Festival,Vaugirard,2023-03-21,2023-03-22
8520,Concert,Luxembourg,2023-01-29,2023-01-31
8521,Festival,Passy,2023-12-13,2023-12-14
8522,Conférence,Hôtel-de-Ville,2023-08-11,2023-08-12
8523,Compétition Sportive,Panthéon,2023-02-20,2023-02-22
8524,Compétition Sportive,Ménilmontant,2023-11-11,2023-11-14
8525,Conférence,Vaugirard,2023-03-29,2023-04-02
8526,Concert,Passy,2023-06-08,2023-06-11
8527,Salon,Entrepôt,2023-05-17,2023-05-21
8528,Salon,Panthéon,2023-04-19,2023-04-20
8529,Compétition Sportive,Ménilmontant,2023-10-13,2023-10-16
8530,Salon,Popincourt,2023-03-31,2023-04-01
8531,Concert,Popincourt,2023-10-23,2023-10-24
8532,Salon,Gobelins,2023-01-07,2023-01-11
8533,Festival,Luxembourg,2023-05-19,2023-05-22
8534,Conférence,Palais-Bourbon,2023-01-03,2023-01-04
8535,Compétition Sportive,Reuilly,2023-09-10,2023-09-14
8536,Salon,Hôtel-de-Ville,2023-08-13,2023-08-16
8537,Concert,Reuilly,2023-01-20,2023-01-22
8538,Salon,Louvre,2023-09-18,2023-09-19
8539,Conférence,Passy,2023-06-11,2023-06-14
8540,Festival,Ménilmontant,2023-05-22,2023-05-24
8541,Compétition Sportive,Buttes-Montmartre,2023-02-14,2023-02-15
8542,Compétition Sportive,Louvre,2023-11-05,2023-11-07
8543,Concert,Vaugirard,2023-10-07,2023-10-08
8544,Festival,Buttes-Chaumont,2023-08-10,2023-08-13
8545,Salon,Buttes-Chaumont,2023-07-10,2023-07-12
8546,Salon,Buttes-Chaumont,2023-01-09,2023-01-11
8547,Concert,Panthéon,2023-07-10,2023-07-12
8548,Festival,Hôtel-de-Ville,2023-11-08,2023-11-11
8549,Concert,Temple,2023-11-29,2023-11-30
8550,Conférence,Louvre,2023-11-29,2023-12-02
8551,Conférence,Passy,2023-07-18,2023-07-20
8552,Salon,Entrepôt,2023-07-22,2023-07-24
8553,Conférence,Observatoire,2023-05-08,2023-05-10
8554,Concert,Élysée,2023-04-23,2023-04-27
8555,Compétition Sportive,Palais-Bourbon,2023-02-11,2023-02-14
8556,Conférence,Temple,2023-01-01,2023-01-03
8557,Concert,Buttes-Chaumont,2023-03-05,2023-03-06
8558,Compétition Sportive,Vaugirard,2023-08-08,2023-08-09
8559,Compétition Sportive,Palais-Bourbon,2023-03-13,2023-03-16
8560,Conférence,Temple,2023-01-15,2023-01-16
8561,Festival,Opéra,2023-11-21,2023-11-24
8562,Conférence,Entrepôt,2023-10-28,2023-10-31
8563,Conférence,Buttes-Montmartre,2023-03-30,2023-04-01
8564,Festival,Popincourt,2023-03-21,2023-03-24
8565,Conférence,Observatoire,2023-06-17,2023-06-19
8566,Concert,Popincourt,2023-04-01,2023-04-02
8567,Festival,Élysée,2023-03-04,2023-03-05
8568,Concert,Opéra,2023-12-15,2023-12-17
8569,Compétition Sportive,Opéra,2023-06-29,2023-07-01
8570,Festival,Panthéon,2023-09-20,2023-09-21
8571,Compétition Sportive,Buttes-Montmartre,2023-08-04,2023-08-07
8572,Salon,Opéra,2023-11-07,2023-11-11
8573,Salon,Élysée,2023-02-16,2023-02-18
8574,Concert,Reuilly,2023-12-19,2023-12-21
8575,Compétition Sportive,Vaugirard,2023-06-15,2023-06-19
8576,Compétition Sportive,Buttes-Chaumont,2023-12-26,2023-12-28
8577,Festival,Entrepôt,2023-10-26,2023-10-29
8578,Salon,Entrepôt,2023-07-17,2023-07-20
8579,Concert,Luxembourg,2023-05-16,2023-05-20
8580,Concert,Élysée,2023-12-08,2023-12-12
8581,Festival,Passy,2023-06-27,2023-07-01
8582,Festival,Élysée,2023-03-19,2023-03-21
8583,Concert,Batignolles-Monceau,2023-05-21,2023-05-25
8584,Festival,Buttes-Montmartre,2023-11-02,2023-11-03
8585,Compétition Sportive,Palais-Bourbon,2023-04-06,2023-04-09
8586,Concert,Popincourt,2023-11-30,2023-12-02
8587,Conférence,Élysée,2023-06-12,2023-06-15
8588,Salon,Observatoire,2023-01-25,2023-01-26
8589,Salon,Luxembourg,2023-01-31,2023-02-04
8590,Conférence,Vaugirard,2023-09-04,2023-09-07
8591,Conférence,Popincourt,2023-02-18,2023-02-19
8592,Compétition Sportive,Louvre,2023-06-20,2023-06-24
8593,Concert,Vaugirard,2023-10-28,2023-11-01
8594,Festival,Entrepôt,2023-04-26,2023-04-30
8595,Salon,Louvre,2023-07-31,2023-08-03
8596,Conférence,Hôtel-de-Ville,2023-12-23,2023-12-25
8597,Concert,Buttes-Montmartre,2023-01-07,2023-01-09
8598,Festival,Buttes-Montmartre,2023-07-21,2023-07-23
8599,Salon,Panthéon,2023-05-14,2023-05-15
8600,Concert,Bourse,2023-08-05,2023-08-09
8601,Salon,Entrepôt,2023-11-02,2023-11-03
8602,Compétition Sportive,Batignolles-Monceau,2023-10-28,2023-10-31
8603,Salon,Palais-Bourbon,2023-07-01,2023-07-03
8604,Compétition Sportive,Ménilmontant,2023-05-04,2023-05-07
8605,Compétition Sportive,Popincourt,2023-05-25,2023-05-26
8606,Compétition Sportive,Palais-Bourbon,2023-12-08,2023-12-10
8607,Festival,Observatoire,2023-12-09,2023-12-12
8608,Festival,Batignolles-Monceau,2023-07-11,2023-07-14
8609,Compétition Sportive,Gobelins,2023-04-09,2023-04-12
8610,Concert,Popincourt,2023-04-30,2023-05-03
8611,Compétition Sportive,Luxembourg,2023-12-25,2023-12-26
8612,Concert,Buttes-Chaumont,2023-04-26,2023-04-27
8613,Salon,Louvre,2023-10-09,2023-10-13
8614,Festival,Reuilly,2023-09-20,2023-09-23
8615,Concert,Passy,2023-06-11,2023-06-12
8616,Concert,Observatoire,2023-01-05,2023-01-07
8617,Concert,Passy,2023-07-24,2023-07-26
8618,Conférence,Reuilly,2023-10-16,2023-10-20
8619,Festival,Batignolles-Monceau,2023-06-20,2023-06-23
8620,Conférence,Bourse,2023-10-16,2023-10-20
8621,Salon,Observatoire,2023-07-30,2023-08-01
8622,Concert,Buttes-Chaumont,2023-12-27,2023-12-29
8623,Festival,Popincourt,2023-07-08,2023-07-12
8624,Festival,Buttes-Montmartre,2023-05-26,2023-05-29
8625,Festival,Ménilmontant,2023-05-22,2023-05-23
8626,Concert,Reuilly,2023-06-08,2023-06-12
8627,Compétition Sportive,Temple,2023-03-22,2023-03-26
8628,Compétition Sportive,Entrepôt,2023-05-15,2023-05-19
8629,Compétition Sportive,Élysée,2023-12-07,2023-12-10
8630,Conférence,Passy,2023-03-12,2023-03-16
8631,Concert,Panthéon,2023-05-09,2023-05-12
8632,Salon,Buttes-Montmartre,2023-12-08,2023-12-09
8633,Conférence,Entrepôt,2023-10-05,2023-10-06
8634,Festival,Vaugirard,2023-03-28,2023-04-01
8635,Compétition Sportive,Louvre,2023-04-02,2023-04-03
8636,Festival,Reuilly,2023-07-10,2023-07-14
8637,Conférence,Louvre,2023-08-20,2023-08-22
8638,Compétition Sportive,Passy,2023-09-13,2023-09-14
8639,Concert,Bourse,2023-02-15,2023-02-17
8640,Compétition Sportive,Batignolles-Monceau,2023-02-26,2023-02-27
8641,Compétition Sportive,Entrepôt,2023-08-10,2023-08-14
8642,Compétition Sportive,Buttes-Montmartre,2023-06-22,2023-06-25
8643,Conférence,Ménilmontant,2023-07-21,2023-07-22
8644,Compétition Sportive,Panthéon,2023-11-28,2023-12-01
8645,Conférence,Opéra,2023-01-13,2023-01-17
8646,Festival,Entrepôt,2023-10-20,2023-10-24
8647,Concert,Buttes-Montmartre,2023-04-04,2023-04-07
8648,Compétition Sportive,Hôtel-de-Ville,2023-05-22,2023-05-23
8649,Conférence,Luxembourg,2023-10-20,2023-10-22
8650,Compétition Sportive,Panthéon,2023-09-08,2023-09-10
8651,Compétition Sportive,Bourse,2023-04-13,2023-04-17
8652,Compétition Sportive,Passy,2023-12-13,2023-12-17
8653,Salon,Gobelins,2023-09-27,2023-10-01
8654,Concert,Reuilly,2023-07-13,2023-07-15
8655,Concert,Élysée,2023-06-10,2023-06-14
8656,Conférence,Popincourt,2023-09-13,2023-09-17
8657,Festival,Passy,2023-06-30,2023-07-04
8658,Festival,Buttes-Montmartre,2023-03-30,2023-04-02
8659,Festival,Louvre,2023-02-24,2023-02-28
8660,Compétition Sportive,Panthéon,2023-06-22,2023-06-24
8661,Conférence,Reuilly,2023-10-20,2023-10-23
8662,Compétition Sportive,Buttes-Montmartre,2023-06-04,2023-06-05
8663,Salon,Opéra,2023-08-06,2023-08-08
8664,Conférence,Palais-Bourbon,2023-06-29,2023-07-03
8665,Conférence,Vaugirard,2023-12-08,2023-12-09
8666,Conférence,Élysée,2023-05-07,2023-05-08
8667,Salon,Temple,2023-06-24,2023-06-27
8668,Conférence,Louvre,2023-02-27,2023-03-03
8669,Salon,Buttes-Montmartre,2023-05-15,2023-05-18
8670,Festival,Buttes-Montmartre,2023-05-21,2023-05-25
8671,Conférence,Opéra,2023-02-17,2023-02-21
8672,Compétition Sportive,Gobelins,2023-06-05,2023-06-08
8673,Concert,Observatoire,2023-07-03,2023-07-07
8674,Salon,Élysée,2023-08-04,2023-08-07
8675,Festival,Luxembourg,2023-06-12,2023-06-14
8676,Festival,Bourse,2023-05-05,2023-05-08
8677,Concert,Louvre,2023-11-07,2023-11-08
8678,Conférence,Bourse,2023-12-19,2023-12-21
8679,Compétition Sportive,Buttes-Montmartre,2023-05-17,2023-05-19
8680,Concert,Passy,2023-04-26,2023-04-30
8681,Conférence,Palais-Bourbon,2023-05-10,2023-05-12
8682,Conférence,Buttes-Chaumont,2023-10-05,2023-10-07
8683,Salon,Batignolles-Monceau,2023-08-01,2023-08-04
8684,Compétition Sportive,Bourse,2023-10-07,2023-10-09
8685,Compétition Sportive,Opéra,2023-07-25,2023-07-27
8686,Salon,Panthéon,2023-11-06,2023-11-08
8687,Conférence,Buttes-Montmartre,2023-08-13,2023-08-16
8688,Conférence,Palais-Bourbon,2023-07-05,2023-07-08
8689,Compétition Sportive,Vaugirard,2023-07-05,2023-07-07
8690,Compétition Sportive,Gobelins,2023-11-29,2023-12-01
8691,Compétition Sportive,Bourse,2023-03-04,2023-03-08
8692,Compétition Sportive,Temple,2023-07-10,2023-07-11
8693,Conférence,Palais-Bourbon,2023-12-30,2024-01-01
8694,Compétition Sportive,Passy,2023-10-27,2023-10-28
8695,Conférence,Temple,2023-03-16,2023-03-17
8696,Salon,Reuilly,2023-07-13,2023-07-17
8697,Festival,Passy,2023-08-17,2023-08-19
8698,Salon,Louvre,2023-12-14,2023-12-17
8699,Salon,Buttes-Chaumont,2023-04-28,2023-05-01
8700,Concert,Ménilmontant,2023-07-14,2023-07-16
8701,Salon,Buttes-Chaumont,2023-06-01,2023-06-02
8702,Concert,Popincourt,2023-11-24,2023-11-27
8703,Concert,Entrepôt,2023-07-17,2023-07-20
8704,Concert,Panthéon,2023-04-09,2023-04-10
8705,Salon,Popincourt,2023-04-30,2023-05-04
8706,Festival,Bourse,2023-09-11,2023-09-15
8707,Concert,Luxembourg,2023-07-24,2023-07-27
8708,Compétition Sportive,Ménilmontant,2023-12-28,2023-12-29
8709,Compétition Sportive,Passy,2023-09-11,2023-09-13
8710,Conférence,Bourse,2023-06-08,2023-06-09
8711,Compétition Sportive,Luxembourg,2023-10-13,2023-10-16
8712,Compétition Sportive,Opéra,2023-02-09,2023-02-13
8713,Concert,Palais-Bourbon,2023-08-26,2023-08-28
8714,Salon,Louvre,2023-04-27,2023-04-29
8715,Compétition Sportive,Popincourt,2023-01-14,2023-01-17
8716,Salon,Reuilly,2023-02-13,2023-02-17
8717,Festival,Ménilmontant,2023-08-08,2023-08-11
8718,Compétition Sportive,Palais-Bourbon,2023-06-11,2023-06-12
8719,Festival,Entrepôt,2023-06-16,2023-06-20
8720,Festival,Hôtel-de-Ville,2023-05-12,2023-05-16
8721,Conférence,Vaugirard,2023-08-04,2023-08-05
8722,Salon,Reuilly,2023-10-25,2023-10-29
8723,Salon,Vaugirard,2023-05-19,2023-05-21
8724,Conférence,Vaugirard,2023-12-09,2023-12-11
8725,Concert,Bourse,2023-04-16,2023-04-19
8726,Conférence,Reuilly,2023-10-15,2023-10-16
8727,Conférence,Opéra,2023-05-03,2023-05-05
8728,Conférence,Popincourt,2023-11-02,2023-11-06
8729,Festival,Louvre,2023-02-22,2023-02-26
8730,Salon,Bourse,2023-05-12,2023-05-15
8731,Concert,Reuilly,2023-05-27,2023-05-31
8732,Compétition Sportive,Entrepôt,2023-11-23,2023-11-24
8733,Compétition Sportive,Passy,2023-02-02,2023-02-04
8734,Compétition Sportive,Ménilmontant,2023-03-19,2023-03-22
8735,Concert,Luxembourg,2023-11-29,2023-12-02
8736,Compétition Sportive,Passy,2023-05-03,2023-05-05
8737,Concert,Popincourt,2023-03-24,2023-03-26
8738,Compétition Sportive,Louvre,2023-02-24,2023-02-25
8739,Compétition Sportive,Buttes-Montmartre,2023-01-09,2023-01-13
8740,Concert,Passy,2023-07-09,2023-07-13
8741,Salon,Observatoire,2023-11-14,2023-11-16
8742,Concert,Popincourt,2023-02-17,2023-02-21
8743,Concert,Palais-Bourbon,2023-09-06,2023-09-08
8744,Conférence,Palais-Bourbon,2023-12-12,2023-12-16
8745,Festival,Popincourt,2023-03-09,2023-03-11
8746,Festival,Observatoire,2023-10-31,2023-11-04
8747,Salon,Gobelins,2023-12-14,2023-12-15
8748,Salon,Louvre,2023-11-07,2023-11-10
8749,Salon,Bourse,2023-06-21,2023-06-25
8750,Festival,Gobelins,2023-11-23,2023-11-25
8751,Salon,Bourse,2023-11-09,2023-11-10
8752,Salon,Ménilmontant,2023-12-20,2023-12-21
8753,Concert,Gobelins,2023-09-21,2023-09-24
8754,Concert,Temple,2023-07-03,2023-07-04
8755,Festival,Batignolles-Monceau,2023-01-10,2023-01-13
8756,Concert,Batignolles-Monceau,2023-07-12,2023-07-16
8757,Salon,Gobelins,2023-09-13,2023-09-17
8758,Concert,Louvre,2023-02-14,2023-02-18
8759,Conférence,Batignolles-Monceau,2023-06-16,2023-06-18
8760,Concert,Ménilmontant,2023-10-29,2023-11-02
8761,Festival,Panthéon,2023-08-19,2023-08-22
8762,Salon,Luxembourg,2023-09-30,2023-10-04
8763,Salon,Vaugirard,2023-03-23,2023-03-24
8764,Festival,Louvre,2023-08-14,2023-08-17
8765,Concert,Bourse,2023-05-08,2023-05-12
8766,Salon,Temple,2023-11-19,2023-11-21
8767,Salon,Batignolles-Monceau,2023-11-28,2023-12-01
8768,Conférence,Louvre,2023-07-09,2023-07-12
8769,Festival,Bourse,2023-03-09,2023-03-12
8770,Concert,Palais-Bourbon,2023-06-13,2023-06-15
8771,Concert,Panthéon,2023-01-09,2023-01-13
8772,Salon,Élysée,2023-06-12,2023-06-13
8773,Compétition Sportive,Temple,2023-08-05,2023-08-06
8774,Conférence,Bourse,2023-02-21,2023-02-23
8775,Conférence,Vaugirard,2023-04-28,2023-04-29
8776,Conférence,Buttes-Montmartre,2023-12-12,2023-12-15
8777,Salon,Opéra,2023-04-11,2023-04-14
8778,Festival,Entrepôt,2023-04-22,2023-04-23
8779,Festival,Reuilly,2023-12-13,2023-12-16
8780,Conférence,Batignolles-Monceau,2023-11-10,2023-11-12
8781,Compétition Sportive,Popincourt,2023-06-01,2023-06-04
8782,Compétition Sportive,Reuilly,2023-02-28,2023-03-02
8783,Concert,Palais-Bourbon,2023-02-06,2023-02-10
8784,Compétition Sportive,Observatoire,2023-04-14,2023-04-17
8785,Conférence,Ménilmontant,2023-08-24,2023-08-28
8786,Concert,Temple,2023-02-07,2023-02-08
8787,Conférence,Ménilmontant,2023-01-15,2023-01-16
8788,Festival,Louvre,2023-05-24,2023-05-27
8789,Conférence,Panthéon,2023-11-07,2023-11-09
8790,Concert,Bourse,2023-09-07,2023-09-09
8791,Conférence,Élysée,2023-10-09,2023-10-11
8792,Salon,Batignolles-Monceau,2023-08-27,2023-08-29
8793,Concert,Buttes-Montmartre,2023-10-22,2023-10-24
8794,Compétition Sportive,Luxembourg,2023-02-16,2023-02-18
8795,Festival,Palais-Bourbon,2023-04-02,2023-04-04
8796,Compétition Sportive,Opéra,2023-06-26,2023-06-27
8797,Conférence,Observatoire,2023-06-14,2023-06-18
8798,Compétition Sportive,Buttes-Montmartre,2023-02-07,2023-02-11
8799,Concert,Panthéon,2023-04-10,2023-04-11
8800,Salon,Ménilmontant,2023-03-03,2023-03-04
8801,Compétition Sportive,Hôtel-de-Ville,2023-03-02,2023-03-03
8802,Conférence,Luxembourg,2023-07-21,2023-07-24
8803,Compétition Sportive,Temple,2023-04-28,2023-04-30
8804,Compétition Sportive,Entrepôt,2023-01-08,2023-01-12
8805,Concert,Observatoire,2023-10-21,2023-10-22
8806,Conférence,Entrepôt,2023-04-16,2023-04-18
8807,Conférence,Luxembourg,2023-10-19,2023-10-21
8808,Salon,Reuilly,2023-02-25,2023-02-27
8809,Concert,Buttes-Montmartre,2023-02-14,2023-02-16
8810,Concert,Ménilmontant,2023-11-02,2023-11-05
8811,Festival,Palais-Bourbon,2023-01-20,2023-01-24
8812,Salon,Passy,2023-07-02,2023-07-04
8813,Salon,Buttes-Chaumont,2023-04-12,2023-04-13
8814,Conférence,Vaugirard,2023-12-29,2023-12-30
8815,Conférence,Buttes-Montmartre,2023-12-14,2023-12-17
8816,Salon,Vaugirard,2023-10-15,2023-10-18
8817,Concert,Hôtel-de-Ville,2023-07-23,2023-07-27
8818,Festival,Bourse,2023-07-20,2023-07-22
8819,Conférence,Buttes-Chaumont,2023-02-12,2023-02-15
8820,Festival,Ménilmontant,2023-12-01,2023-12-04
8821,Salon,Louvre,2023-01-02,2023-01-03
8822,Concert,Reuilly,2023-07-31,2023-08-03
8823,Festival,Palais-Bourbon,2023-06-19,2023-06-20
8824,Compétition Sportive,Reuilly,2023-05-23,2023-05-27
8825,Salon,Buttes-Chaumont,2023-04-03,2023-04-07
8826,Concert,Gobelins,2023-05-02,2023-05-03
8827,Salon,Vaugirard,2023-08-01,2023-08-02
8828,Salon,Passy,2023-09-13,2023-09-17
8829,Festival,Popincourt,2023-09-07,2023-09-09
8830,Festival,Buttes-Montmartre,2023-04-15,2023-04-16
8831,Compétition Sportive,Hôtel-de-Ville,2023-11-10,2023-11-13
8832,Conférence,Opéra,2023-08-18,2023-08-22
8833,Compétition Sportive,Buttes-Chaumont,2023-12-21,2023-12-24
8834,Concert,Temple,2023-09-07,2023-09-11
8835,Concert,Batignolles-Monceau,2023-04-18,2023-04-19
8836,Salon,Hôtel-de-Ville,2023-03-03,2023-03-04
8837,Festival,Opéra,2023-02-26,2023-02-27
8838,Salon,Batignolles-Monceau,2023-09-08,2023-09-09
8839,Conférence,Élysée,2023-05-12,2023-05-13
8840,Salon,Batignolles-Monceau,2023-03-19,2023-03-23
8841,Concert,Gobelins,2023-12-26,2023-12-29
8842,Concert,Bourse,2023-12-18,2023-12-20
8843,Compétition Sportive,Luxembourg,2023-10-15,2023-10-19
8844,Salon,Ménilmontant,2023-11-30,2023-12-01
